INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0301', 'Le Hai', 'F', TO_DATE('1981-05-09','YYYY-MM-DD'), '0388535001', 'Phuong 14, Quan 11, Da Nang', TO_DATE('2021-08-04','YYYY-MM-DD'), 28388681.80, 'Director', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0502', 'Nguyen Tu', 'F', TO_DATE('1994-11-22','YYYY-MM-DD'), '0370960388', 'Phuong 8, Quan 11, Da Lat', TO_DATE('2022-06-03','YYYY-MM-DD'), 18044608.32, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0503', 'Nguyen Giang', 'F', TO_DATE('1995-05-11','YYYY-MM-DD'), '0339914998', 'Phuong 6, Quan 6, Hai Phong', TO_DATE('2012-10-23','YYYY-MM-DD'), 16006229.66, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0504', 'Pham Ngoc', 'F', TO_DATE('2000-06-22','YYYY-MM-DD'), '0363868631', 'Phuong 7, Quan 7, Hai Phong', TO_DATE('2016-09-28','YYYY-MM-DD'), 9189911.30, 'Cashier', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0505', 'Pham Ha', 'F', TO_DATE('1969-07-12','YYYY-MM-DD'), '0385051504', 'Phuong 14, Quan 3, Nha Trang', TO_DATE('2019-04-17','YYYY-MM-DD'), 10402695.99, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0506', 'Pham Linh', 'F', TO_DATE('1999-02-07','YYYY-MM-DD'), '0384382827', 'Phuong 18, Quan 12, Ha Noi', TO_DATE('2021-10-19','YYYY-MM-DD'), 18164814.28, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0507', 'Vu Vy', 'F', TO_DATE('1999-05-11','YYYY-MM-DD'), '0383845676', 'Phuong 7, Quan 5, Ha Noi', TO_DATE('2018-07-09','YYYY-MM-DD'), 7345629.66, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0508', 'Huynh Anh', 'F', TO_DATE('1997-04-29','YYYY-MM-DD'), '0361135594', 'Phuong 14, Quan 8, Da Lat', TO_DATE('2023-04-01','YYYY-MM-DD'), 5197823.61, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0509', 'Hoang Khanh', 'M', TO_DATE('1975-08-16','YYYY-MM-DD'), '0367232081', 'Phuong 2, Quan 6, Ha Noi', TO_DATE('2016-06-28','YYYY-MM-DD'), 5072843.13, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0510', 'Huynh Quynh', 'M', TO_DATE('1978-07-25','YYYY-MM-DD'), '0360152325', 'Phuong 1, Quan 3, Da Lat', TO_DATE('2013-08-22','YYYY-MM-DD'), 25166850.05, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0511', 'Phan Giang', 'F', TO_DATE('2001-11-01','YYYY-MM-DD'), '0374703272', 'Phuong 7, Quan 4, Da Nang', TO_DATE('2014-02-13','YYYY-MM-DD'), 9433044.37, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0512', 'Phan Tu', 'F', TO_DATE('1983-11-04','YYYY-MM-DD'), '0382040643', 'Phuong 10, Quan 11, Da Nang', TO_DATE('2013-12-10','YYYY-MM-DD'), 17263104.75, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0513', 'Nguyen Hai', 'M', TO_DATE('1972-04-19','YYYY-MM-DD'), '0363383356', 'Phuong 12, Quan 3, Hai Phong', TO_DATE('2022-01-27','YYYY-MM-DD'), 26770912.95, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0514', 'Hoang Minh', 'M', TO_DATE('1983-05-23','YYYY-MM-DD'), '0351043669', 'Phuong 11, Quan 8, Ho Chi Minh', TO_DATE('2016-03-18','YYYY-MM-DD'), 29128082.98, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0515', 'Tran Ngoc', 'F', TO_DATE('1996-09-01','YYYY-MM-DD'), '0358352062', 'Phuong 20, Quan 3, Can Tho', TO_DATE('2010-07-21','YYYY-MM-DD'), 9793182.90, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0516', 'Le Chau', 'F', TO_DATE('1966-06-29','YYYY-MM-DD'), '0341339828', 'Phuong 2, Quan 11, Da Lat', TO_DATE('2023-11-25','YYYY-MM-DD'), 13693772.06, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0517', 'Dang Tu', 'F', TO_DATE('1998-12-04','YYYY-MM-DD'), '0393899976', 'Phuong 3, Quan 1, Da Lat', TO_DATE('2021-10-07','YYYY-MM-DD'), 20700509.63, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0518', 'Le Binh', 'M', TO_DATE('1971-07-30','YYYY-MM-DD'), '0383476854', 'Phuong 20, Quan 6, Da Lat', TO_DATE('2018-07-04','YYYY-MM-DD'), 24512586.27, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0519', 'Le Ha', 'M', TO_DATE('2001-01-12','YYYY-MM-DD'), '0353284855', 'Phuong 19, Quan 3, Da Nang', TO_DATE('2020-07-01','YYYY-MM-DD'), 14660683.90, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0520', 'Hoang Huy', 'F', TO_DATE('1976-10-06','YYYY-MM-DD'), '0378487427', 'Phuong 1, Quan 4, Can Tho', TO_DATE('2020-04-03','YYYY-MM-DD'), 25327950.65, 'Cashier', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0521', 'Nguyen Quynh', 'F', TO_DATE('1996-05-16','YYYY-MM-DD'), '0337949764', 'Phuong 10, Quan 3, Da Nang', TO_DATE('2012-12-24','YYYY-MM-DD'), 27146145.35, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0522', 'Phan Trang', 'M', TO_DATE('1975-07-19','YYYY-MM-DD'), '0913564831', 'Phuong 18, Quan 9, Hai Phong', TO_DATE('2012-09-26','YYYY-MM-DD'), 11549598.73, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0523', 'Le Minh', 'F', TO_DATE('1978-03-27','YYYY-MM-DD'), '0371832359', 'Phuong 6, Quan 8, Ha Noi', TO_DATE('2022-10-11','YYYY-MM-DD'), 18517920.87, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0524', 'Dang Dung', 'F', TO_DATE('1965-06-27','YYYY-MM-DD'), '0900228747', 'Phuong 11, Quan 10, Da Lat', TO_DATE('2011-12-31','YYYY-MM-DD'), 19043327.94, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0525', 'Vo Tuan', 'F', TO_DATE('2001-06-11','YYYY-MM-DD'), '0911546140', 'Phuong 11, Quan 8, Ho Chi Minh', TO_DATE('2019-06-13','YYYY-MM-DD'), 11201349.22, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0526', 'Pham Ha', 'F', TO_DATE('1969-08-06','YYYY-MM-DD'), '0359610229', 'Phuong 11, Quan 10, Can Tho', TO_DATE('2017-01-10','YYYY-MM-DD'), 9571683.06, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0527', 'Pham Anh', 'F', TO_DATE('1967-02-13','YYYY-MM-DD'), '0378223824', 'Phuong 14, Quan 12, Ho Chi Minh', TO_DATE('2022-04-12','YYYY-MM-DD'), 21841448.22, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0528', 'Vu Khanh', 'F', TO_DATE('1997-08-02','YYYY-MM-DD'), '0904044822', 'Phuong 19, Quan 1, Da Lat', TO_DATE('2019-04-29','YYYY-MM-DD'), 15881812.28, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0529', 'Vo Tu', 'F', TO_DATE('2002-02-01','YYYY-MM-DD'), '0381854820', 'Phuong 15, Quan 11, Da Lat', TO_DATE('2018-03-21','YYYY-MM-DD'), 10063731.80, 'HR', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0530', 'Pham Chau', 'F', TO_DATE('1971-12-04','YYYY-MM-DD'), '0377632406', 'Phuong 2, Quan 6, Hai Phong', TO_DATE('2017-02-04','YYYY-MM-DD'), 10927271.18, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0531', 'Vo Minh', 'M', TO_DATE('1970-04-21','YYYY-MM-DD'), '0903000739', 'Phuong 15, Quan 12, Hai Phong', TO_DATE('2022-02-16','YYYY-MM-DD'), 25042379.27, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0532', 'Huynh Tu', 'F', TO_DATE('1976-07-02','YYYY-MM-DD'), '0327454799', 'Phuong 19, Quan 8, Ho Chi Minh', TO_DATE('2023-06-29','YYYY-MM-DD'), 12206810.30, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0533', 'Huynh Huy', 'F', TO_DATE('1970-09-17','YYYY-MM-DD'), '0378353368', 'Phuong 17, Quan 10, Da Nang', TO_DATE('2010-09-05','YYYY-MM-DD'), 17005938.10, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0534', 'Hoang Nga', 'F', TO_DATE('1968-02-28','YYYY-MM-DD'), '0355522897', 'Phuong 17, Quan 4, Da Nang', TO_DATE('2015-09-23','YYYY-MM-DD'), 16122549.35, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0535', 'Phan Huy', 'M', TO_DATE('1977-05-13','YYYY-MM-DD'), '0335608205', 'Phuong 6, Quan 1, Ha Noi', TO_DATE('2015-10-13','YYYY-MM-DD'), 9833736.64, 'Accountant', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0536', 'Vu Ngoc', 'M', TO_DATE('1993-07-14','YYYY-MM-DD'), '0390621006', 'Phuong 14, Quan 12, Nha Trang', TO_DATE('2019-02-19','YYYY-MM-DD'), 17569812.19, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0537', 'Dang Tu', 'M', TO_DATE('1985-10-20','YYYY-MM-DD'), '0360254916', 'Phuong 11, Quan 5, Nha Trang', TO_DATE('2023-11-28','YYYY-MM-DD'), 11604451.72, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0538', 'Huynh Hai', 'M', TO_DATE('1987-03-15','YYYY-MM-DD'), '0373292840', 'Phuong 5, Quan 5, Ha Noi', TO_DATE('2010-04-08','YYYY-MM-DD'), 29006635.06, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0539', 'Vu Ha', 'M', TO_DATE('1971-10-06','YYYY-MM-DD'), '0902205093', 'Phuong 4, Quan 2, Da Lat', TO_DATE('2021-09-02','YYYY-MM-DD'), 16346041.29, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0540', 'Vo Tuan', 'M', TO_DATE('1970-11-30','YYYY-MM-DD'), '0354036304', 'Phuong 1, Quan 6, Can Tho', TO_DATE('2012-08-01','YYYY-MM-DD'), 28815410.50, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0541', 'Vo Minh', 'F', TO_DATE('1987-10-21','YYYY-MM-DD'), '0333332149', 'Phuong 18, Quan 2, Ha Noi', TO_DATE('2019-11-03','YYYY-MM-DD'), 25954353.61, 'Cashier', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0542', 'Nguyen Chau', 'F', TO_DATE('1997-09-14','YYYY-MM-DD'), '0910991015', 'Phuong 11, Quan 2, Ho Chi Minh', TO_DATE('2010-01-16','YYYY-MM-DD'), 26841749.74, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0543', 'Vu Linh', 'F', TO_DATE('1969-01-10','YYYY-MM-DD'), '0356695855', 'Phuong 15, Quan 8, Da Lat', TO_DATE('2020-08-09','YYYY-MM-DD'), 22972002.64, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0544', 'Le Tuan', 'F', TO_DATE('1967-10-11','YYYY-MM-DD'), '0347818656', 'Phuong 20, Quan 9, Da Nang', TO_DATE('2016-06-08','YYYY-MM-DD'), 19673169.86, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0545', 'Hoang Vy', 'M', TO_DATE('1984-08-11','YYYY-MM-DD'), '0354005890', 'Phuong 12, Quan 6, Ho Chi Minh', TO_DATE('2022-09-26','YYYY-MM-DD'), 28245814.14, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0546', 'Le Linh', 'M', TO_DATE('1987-05-14','YYYY-MM-DD'), '0394463165', 'Phuong 18, Quan 11, Nha Trang', TO_DATE('2025-02-16','YYYY-MM-DD'), 21534313.75, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0547', 'Le Tuan', 'F', TO_DATE('1995-09-03','YYYY-MM-DD'), '0335207841', 'Phuong 14, Quan 11, Da Lat', TO_DATE('2013-05-29','YYYY-MM-DD'), 10325188.41, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0548', 'Hoang Tu', 'M', TO_DATE('1967-12-06','YYYY-MM-DD'), '0354122552', 'Phuong 1, Quan 4, Da Nang', TO_DATE('2016-09-15','YYYY-MM-DD'), 19718006.40, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0549', 'Huynh Huy', 'F', TO_DATE('1991-12-25','YYYY-MM-DD'), '0345494515', 'Phuong 9, Quan 9, Ho Chi Minh', TO_DATE('2022-05-19','YYYY-MM-DD'), 23544303.40, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0550', 'Dang Quynh', 'F', TO_DATE('2003-10-08','YYYY-MM-DD'), '0906087566', 'Phuong 14, Quan 12, Ho Chi Minh', TO_DATE('2024-02-29','YYYY-MM-DD'), 27859628.57, 'Technician', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0551', 'Tran Nga', 'M', TO_DATE('1985-03-19','YYYY-MM-DD'), '0913738657', 'Phuong 6, Quan 11, Ho Chi Minh', TO_DATE('2023-02-06','YYYY-MM-DD'), 5554552.02, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0552', 'Hoang Phuc', 'M', TO_DATE('1987-06-19','YYYY-MM-DD'), '0353606947', 'Phuong 19, Quan 4, Hai Phong', TO_DATE('2025-01-11','YYYY-MM-DD'), 10144269.87, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0553', 'Tran Dung', 'M', TO_DATE('1987-04-18','YYYY-MM-DD'), '0907782384', 'Phuong 6, Quan 4, Da Lat', TO_DATE('2018-08-31','YYYY-MM-DD'), 29256299.27, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0554', 'Tran Tu', 'F', TO_DATE('1968-02-24','YYYY-MM-DD'), '0396771248', 'Phuong 10, Quan 10, Ho Chi Minh', TO_DATE('2021-06-12','YYYY-MM-DD'), 23508228.51, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0555', 'Vu Vy', 'M', TO_DATE('1975-11-11','YYYY-MM-DD'), '0343151832', 'Phuong 20, Quan 5, Can Tho', TO_DATE('2017-06-11','YYYY-MM-DD'), 24833146.51, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0556', 'Le Tuan', 'F', TO_DATE('1987-07-25','YYYY-MM-DD'), '0376006382', 'Phuong 13, Quan 2, Ho Chi Minh', TO_DATE('2016-04-18','YYYY-MM-DD'), 11242529.67, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0557', 'Hoang Giang', 'F', TO_DATE('2002-06-29','YYYY-MM-DD'), '0399817006', 'Phuong 1, Quan 5, Hai Phong', TO_DATE('2013-05-09','YYYY-MM-DD'), 16225561.22, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0558', 'Dang Quynh', 'F', TO_DATE('1972-02-27','YYYY-MM-DD'), '0903097835', 'Phuong 14, Quan 11, Da Nang', TO_DATE('2014-01-18','YYYY-MM-DD'), 15427499.68, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0559', 'Huynh Nga', 'M', TO_DATE('1981-07-31','YYYY-MM-DD'), '0374935364', 'Phuong 7, Quan 12, Da Nang', TO_DATE('2011-09-05','YYYY-MM-DD'), 27082563.97, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0560', 'Le Khanh', 'M', TO_DATE('1995-03-14','YYYY-MM-DD'), '0348226189', 'Phuong 17, Quan 5, Can Tho', TO_DATE('2017-04-16','YYYY-MM-DD'), 23638899.14, 'Sales Associate', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0561', 'Vo Ngoc', 'M', TO_DATE('1981-07-29','YYYY-MM-DD'), '0913311416', 'Phuong 14, Quan 9, Hai Phong', TO_DATE('2025-01-15','YYYY-MM-DD'), 10802447.76, 'Technician', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0562', 'Vo Tuan', 'F', TO_DATE('1968-04-24','YYYY-MM-DD'), '0362026122', 'Phuong 9, Quan 3, Hai Phong', TO_DATE('2023-01-23','YYYY-MM-DD'), 13845142.25, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0563', 'Hoang Trang', 'F', TO_DATE('1982-05-24','YYYY-MM-DD'), '0396529292', 'Phuong 4, Quan 2, Da Nang', TO_DATE('2015-12-13','YYYY-MM-DD'), 9510106.93, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0564', 'Huynh Minh', 'M', TO_DATE('1977-03-28','YYYY-MM-DD'), '0361786935', 'Phuong 16, Quan 9, Ha Noi', TO_DATE('2023-04-20','YYYY-MM-DD'), 21336803.18, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0565', 'Le Huy', 'F', TO_DATE('2001-07-23','YYYY-MM-DD'), '0366941694', 'Phuong 14, Quan 6, Da Lat', TO_DATE('2018-08-03','YYYY-MM-DD'), 19932341.46, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0566', 'Tran Tu', 'M', TO_DATE('2000-09-05','YYYY-MM-DD'), '0906464825', 'Phuong 19, Quan 3, Da Lat', TO_DATE('2014-09-16','YYYY-MM-DD'), 23317886.96, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0567', 'Le Vy', 'F', TO_DATE('2001-03-25','YYYY-MM-DD'), '0339464355', 'Phuong 9, Quan 6, Hai Phong', TO_DATE('2020-01-08','YYYY-MM-DD'), 27601435.57, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0568', 'Huynh Dung', 'M', TO_DATE('1982-06-06','YYYY-MM-DD'), '0912388134', 'Phuong 7, Quan 10, Nha Trang', TO_DATE('2010-10-07','YYYY-MM-DD'), 12852614.15, 'Staff', 'STORE2');
